code,lat,lng,population,x,y
71724,33.3261,-92.5464,341,542217.0337971837,3687531.181460036
71725,34.0751,-92.5554,430,541021.8332388456,3770572.142279733
71726,33.6652,-92.9969,1139,500287.396512242,3725035.0320758536
71728,34.0103,-93.0976,64,490987.93793518544,3763302.3155050892
71730,33.2073,-92.6629,31103,531416.7034115347,3674319.2403552355
71740,33.0891,-93.1987,1526,481456.93801104935,3661182.2030231454
71742,33.8176,-92.4225,4639,553444.9380064791,3742082.033579102
71743,33.9125,-93.1417,3386,486900.90517074155,3752463.2574321106
71744,33.5376,-92.5295,3016,543683.8581785184,3710987.00385429
71745,33.5101,-92.3988,119,555836.6046324347,3708000.7320876704
71747,33.0459,-92.1942,828,575236.4914225687,3656663.9535461953
71748,33.9118,-92.4246,112,553192.1389351637,3752525.6259116405
71749,33.0163,-92.7243,2368,525750.0492210886,3653127.722825548
71751,33.4169,-92.777,817,520733.22919189074,3697528.287257466
71752,33.3622,-93.193,878,482044.75683393824,3691458.269728249
71753,33.2647,-93.2392,16000,477721.86831363913,3680657.7428232315
71758,33.3085,-92.9443,389,505185.0787661445,3685489.515067648
71759,33.316,-92.6629,340,531377.815489511,3686370.323368777
71762,33.3398,-92.7442,2288,523803.7836792607,3688987.4370947597
71763,33.9143,-92.8532,1332,513570.2663967955,3752663.497535472
71764,33.455,-93.0214,1743,498011.2250793929,3701730.337388667
71765,33.1195,-92.3621,1666,559509.9991135405,3664715.861838613
71766,33.7768,-92.4862,573,547572.3010283298,3737527.0427356577
71770,33.36,-93.2949,2991,472564.0426197147,3691236.5592384273
71772,33.8309,-93.1263,22,488313.40440518927,3743413.934089569
71801,33.6736,-93.6068,14991,443749.5103132903,3726131.511256598
71820,33.7944,-94.2681,67,382608.64784524794,3740082.4782291083
71822,33.6787,-94.1351,8035,394780.29117861786,3727109.819858034
71823,33.8115,-94.1251,66,395867.94640243956,3741824.7656897535
71825,33.8718,-93.5771,600,446625.79356537067,3748091.3794004377
71826,33.107,-93.6275,1005,441451.94616376865,3663324.197421511
71827,33.3753,-93.447,632,458420.6360765054,3692983.219641229
71831,33.7935,-93.807,124,425294.5007664623,3739552.684292907
71832,34.0442,-94.3386,10372,376443.02516757266,3767864.914040821
71833,34.1323,-94.0152,1948,406392.24540591816,3777290.650542899
71834,33.1054,-93.9543,1363,410957.7422675822,3663376.728850441
71835,33.6929,-93.4232,1162,460778.18173661374,3728186.544273954
71836,33.7176,-94.3881,2701,371384.46830337745,3731709.680323482
71837,33.3025,-93.901,5389,416119.3411879459,3685185.076451111
71838,33.6299,-93.8086,851,425004.29007240105,3721414.3527777293
71839,33.3352,-93.7316,248,431915.83480662346,3688687.127681897
71841,34.157,-94.3165,898,378644.22533978353,3780346.9288539425
71842,33.9392,-94.2959,2046,380237.3716888596,3756170.8720043898
71845,33.3736,-93.5953,1842,444624.7109470267,3692863.770429782
71846,33.9306,-94.1276,2516,395781.4208762755,3755033.5688428804
71847,33.923,-93.6266,582,442082.2502389147,3753795.1719590314
71851,33.8639,-93.9188,1919,415014.33909710945,3747445.367616215
71852,33.9576,-93.8707,9856,419551.6403850365,3757796.224416942
71853,33.5826,-94.0427,363,403238.4155538736,3716364.1118130093
71854,33.431,-93.8765,35580,418520.17719037517,3699412.675165553
71855,33.9028,-93.7714,557,428681.0250733575,3751646.522442705
71857,33.804,-93.3725,5723,465521.5337333242,3740486.5884364117
71858,33.5926,-93.2766,1526,474335.2551932997,3717020.044575144
71859,33.7599,-93.8767,304,418810.3603626491,3735879.8853956508
71860,33.3569,-93.5013,2098,453359.8548792344,3690966.237756154
71861,33.108,-93.446,2368,458387.2012937183,3663348.4050151873
71862,33.7546,-93.6735,600,437624.89970296546,3735150.7591504822
71864,33.7008,-93.2941,68,472745.60468907387,3729020.8934870725
71865,33.7475,-94.1518,231,393317.3102890309,3734755.603350217
71866,33.8583,-94.3952,618,370937.88336325495,3747320.330489924
71901,34.5268,-92.9587,29363,503790.2604300009,3820569.8028007415
71909,34.6484,-92.983,17935,501557.8844672625,3834053.2222596765
71913,34.5317,-93.0638,46801,494145.17040765035,3821114.2256376473
71921,34.2594,-93.4206,3532,461276.8373599775,3790998.3553243144
71922,34.0362,-93.4207,128,461165.62366217707,3766249.5747791836
71923,34.1153,-93.069,14138,493636.6211226854,3774942.48205093
71929,34.311,-93.1872,4826,482775.7308121757,3796655.776361154
71933,34.3848,-93.3819,1365,464892.0898570423,3804889.256281167
71935,34.3913,-93.7637,810,429798.2297463221,3805808.208066724
71937,34.4192,-94.3923,1895,372054.56537623913,3809516.4347749595
71940,34.0238,-93.5247,1417,451558.355013465,3764918.9914587867
71941,34.2212,-92.9094,1888,508344.9655666844,3786686.347685323
71942,34.2235,-93.0024,115,499778.9473515748,3786937.6684337803
71943,34.3192,-93.5559,4403,448856.36124144477,3797689.0468085506
71944,34.237,-94.3255,660,377929.91546952334,3789229.0786733786
71945,34.4877,-94.3714,1302,374078.19096005475,3817086.7417077385
71949,34.7094,-93.0382,1844,496501.9079004919,3840818.0651996126
71950,34.2513,-93.741,684,431771.7213908508,3790268.516990031
71952,34.314,-93.8509,94,421710.482111101,3797300.2977773705
71953,34.5814,-94.221,14090,388014.25949991815,3827300.8293852
71956,34.5976,-93.1539,1826,485887.96047462034,3828430.6753147524
71957,34.5612,-93.5749,2966,447260.59452187753,3824533.6732613794
71958,34.1017,-93.7109,2327,434427.6369412388,3773660.448067376
71959,34.2273,-93.8905,728,417982.71729989414,3787717.5371640585
71960,34.4596,-93.6743,1128,438066.70624327357,3813323.6395920953
71961,34.6113,-93.8211,868,424719.7548218796,3830245.497117912
71962,34.0551,-93.2897,685,473264.07623793336,3768303.234410777
71964,34.4351,-93.242,4179,477766.38829656504,3810427.2666561017
71965,34.6399,-93.7429,282,431912.82074847934,3833361.4421552857
71968,34.515,-93.2897,4564,473409.3233172722,3819298.647414845
71969,34.6462,-93.6741,290,438223.1590628276,3834015.74053746
71970,34.6687,-93.5376,705,450745.94922223134,3836435.6005286006
71971,34.2921,-94.0314,440,405077.8157051627,3795025.6069816803
71972,34.3941,-94.2535,296,384775.96027410415,3806566.464380342
71973,34.3088,-94.3403,1236,376671.7456712903,3797209.122000159
71998,34.1209,-93.0538,802,495038.7361391722,3775562.5684747426
71999,34.1209,-93.0538,781,495038.7361391722,3775562.5684747426
72001,35.047,-92.9033,445,508818.9878787438,3878259.4796600384
72002,34.6313,-92.4727,18477,548332.0734653417,3832283.270568552
72003,34.4146,-91.431,715,644192.5766128576,3809243.554096016
72004,34.3062,-91.8289,956,607761.714274001,3796728.4356109723
72005,35.562,-91.1104,140,671252.0242323995,3937012.3221707437
72006,35.2788,-91.3527,2281,649814.1391434638,3905205.6847343273
72007,34.9921,-91.9798,9792,593105.5830588369,3872642.3655775003
72010,35.3113,-91.5502,5958,631798.3615720413,3908529.9053065237
72011,34.5091,-92.4828,4671,547475.7115456292,3818727.719845609
72012,35.0937,-91.9074,13407,599589.8334956921,3883980.0757660335
72013,35.4683,-92.3779,1889,556442.7009540892,3925155.569593337
72014,35.4291,-91.1057,54,671961.1348872407,3922278.5458644885
72015,34.4933,-92.5896,28597,537679.1823688451,3816930.7267033136
72016,34.9847,-92.6308,2967,533696.4611966035,3871408.6024324964
72017,34.8733,-91.3945,574,646736.701660944,3860168.3189756516
72019,34.604,-92.6259,28097,534300.9758598217,3829193.19696682
72020,35.4277,-91.519,3788,634441.6852299032,3921482.389918597
72021,34.8781,-91.1886,3586,665547.6292331992,3861021.6687381966
72022,34.6068,-92.492,18206,546576.712779945,3829557.3627697616
72023,34.9457,-92.0318,37321,588409.6359496572,3867449.3250987437
72024,34.7933,-91.7459,3406,614728.9540543229,3850837.748294769
72025,35.0322,-93.047,816,495712.8528726293,3876614.940985912
72026,34.5095,-91.299,260,656147.8866717723,3819964.0748523423
72027,35.3981,-92.5582,1256,540118.8837284204,3917281.8915102105
72028,35.5773,-92.5456,19,541171.5653410002,3937161.4840813307
72029,34.6601,-91.2564,1758,659770.2931854057,3836733.299193521
72030,35.3955,-92.702,645,527061.5430392585,3916944.7073293356
72031,35.6045,-92.4758,7087,547479.8849321312,3940209.620652095
72032,35.0842,-92.4236,34316,552543.820804126,3882532.5051543633
72034,35.0823,-92.4683,47873,548470.113282232,3882299.14727157
72035,35.1053,-92.3549,1979,558791.35488737,3884910.8746882915
72036,35.0178,-91.229,703,661580.5360923808,3876450.265340858
72038,34.4528,-91.2692,104,658991.3310917248,3813722.191839093
72039,35.3673,-92.4096,2254,553633.4425848926,3913936.4227916216
72040,34.9751,-91.5113,2804,635892.764561267,3871293.8708738745
72041,34.7447,-91.4982,1243,637471.5783207983,3845758.802788938
72042,34.2853,-91.3336,4764,653380.008674932,3795046.875423022
72044,35.6321,-92.157,868,576329.7979755295,3943471.364083382
72045,35.1142,-92.0901,1163,582915.5471854184,3886086.254345788
72046,34.5575,-91.9484,3965,596475.9083624644,3824475.520722693
72047,35.2087,-92.2123,1051,571696.7120099845,3896471.661670518
72048,34.2435,-91.1398,115,671304.8468660801,3790720.451113839
72051,35.7682,-92.3043,499,562885.2591449928,3958462.10472706
72052,35.1443,-91.7772,135,611389.1579846566,3889729.856554022
72053,34.7093,-92.2283,183,570667.7956146001,3841077.3065261412
72055,34.1218,-91.38,752,649397.065387426,3776846.0066078342
72057,34.1309,-92.3109,1035,563539.6843494634,3776884.4605904636
72058,35.2295,-92.3578,18525,558438.1339713973,3898683.1497282176
72059,35.1554,-91.3432,15,650906.5020829804,3891533.063510567
72060,35.1144,-91.6242,703,625373.1568559615,3886595.640977756
72061,35.3239,-92.2878,100,564732.8529708558,3909195.9336147103
72063,35.2907,-92.7783,1529,520158.7002533195,3905303.8956468017
72064,34.7838,-91.5767,2359,630223.8836024692,3849990.579089383
72065,34.5208,-92.2758,5305,566468.0321360921,3820141.765331016
72066,34.9901,-91.7368,126,615286.1966156723,3872674.016783398
72067,35.5685,-92.1341,2503,578465.4013482429,3936435.4186631255
72068,35.1903,-91.7108,513,617371.9771042223,3894908.0035589705
72069,34.5993,-91.1844,1077,666490.0688666333,3830106.602762465
72070,35.0362,-92.6913,1842,528157.0209518238,3877101.065691587
72072,34.4857,-91.7624,434,613638.2909981918,3816706.5298690805
72073,34.4034,-91.679,1012,621415.7196458044,3807676.5599595024
72074,35.0529,-91.1262,127,670887.6881585007,3880514.725074288
72075,35.6414,-91.3072,26,653262.975615557,3945495.184458308
72076,34.919,-92.1419,38443,578381.1478474583,3864396.524734094
72079,34.3934,-92.2029,599,573270.2468393471,3806064.6977844248
72080,35.5699,-92.8251,709,515848.47729718173,3936259.8584413547
72081,35.325,-91.6491,7511,622786.270695732,3909922.355989406
72082,35.2388,-91.6731,1579,620732.6363125923,3900332.3155359966
72083,34.6041,-92.0078,182,590975.4341060781,3829588.0652579493
72084,34.1856,-92.5979,1059,537052.2213419244,3782808.3021426173
72085,35.3617,-91.8293,296,606358.5582650797,3913784.318590511
72086,34.7832,-91.9214,10673,598684.9805477075,3849531.1354150963
72087,34.5562,-92.834,1575,515229.1124699319,3823841.644253356
72088,35.6027,-92.2742,2148,565741.7314048547,3940125.952793098
72099,34.9074,-92.1397,753,578593.1629167689,3863111.821951472
72101,35.2473,-91.1793,3008,665649.867661911,3901987.469007058
72102,35.1132,-91.8216,2557,607385.2334311766,3886231.8672636477
72103,34.6478,-92.3849,13739,556368.7175684286,3834158.583257769
72104,34.3557,-92.8292,23456,515706.97019790177,3801609.6441363483
72106,34.9669,-92.4001,5206,554764.2487366586,3869536.7209723024
72107,35.1356,-92.5498,170,541013.7512725599,3888173.4922811803
72108,34.7348,-91.1046,44,673525.7534611926,3845269.768676698
72110,35.1692,-92.7354,11507,524095.40920089,3891839.010710202
72111,35.2265,-92.124,1369,579716.6010712546,3898513.0458951425
72112,35.5988,-91.2571,11065,657883.1261198014,3940849.090952205
72113,34.8491,-92.4059,25930,554312.2854307411,3856469.9406843744
72114,34.7666,-92.2629,10957,567452.6818217445,3847407.8133867187
72116,34.8059,-92.2305,21715,570384.3008981356,3851788.249409649
72117,34.7658,-92.1524,13730,577565.62753563,3847398.844789547
72118,34.8337,-92.3289,22582,561363.1165466867,3854806.5562009662
72119,34.8017,-92.2598,4,567707.6820376214,3851302.331473663
72120,34.8807,-92.2303,34784,570338.9246323598,3860083.4730968857
72121,35.4216,-91.796,2550,609303.1555400506,3920464.208765757
72122,34.7853,-92.7482,1248,523037.0477283597,3849262.9517180957
72123,35.2588,-91.237,308,660377.0114147912,3903168.24381429
72125,35.0443,-92.7958,888,518623.55322183657,3877974.8403212144
72126,34.9701,-92.8472,3649,513948.32861485536,3869737.9364786395
72127,35.1575,-92.6204,2190,534572.7097949577,3890575.3910014094
72128,34.3023,-92.6095,785,535933.6837098659,3795744.2385864104
72129,34.3079,-92.5131,1283,544801.477197235,3796403.473105185
72130,35.6674,-92.0933,385,582061.5785771778,3947437.8917753072
72131,35.405,-92.1333,4519,578697.1464998054,3918302.3842274384
72132,34.4526,-92.1758,3577,575707.9817335603,3812649.287710935
72133,34.1715,-91.5656,29,632202.0690734021,3782101.4162532035
72134,34.6286,-91.3771,296,648765.4359140664,3833054.914984218
72135,34.8829,-92.5192,2647,543936.387310217,3860162.6748823836
72136,35.2155,-92.0699,1936,584651.3024858733,3897337.8512180625
72137,35.3214,-92.062,2339,585259.2943408171,3909089.5689157182
72139,35.3609,-91.5071,184,635633.8620341185,3914089.4618446645
72140,34.3878,-91.1463,276,670414.1930652561,3806713.1277998714
72141,35.508,-92.5867,519,537479.8478724298,3929459.215407578
72142,34.6942,-92.1157,2385,580994.034793908,3839487.642627381
72143,35.2436,-91.7317,35111,615393.6090674656,3900794.993073188
72150,34.3165,-92.3657,12218,558358.5273312997,3797431.894247683
72152,34.3581,-91.9933,304,592576.378526813,3802321.5767582078
72153,35.6498,-92.3143,2527,562073.0653508909,3945323.779410043
72156,35.2701,-92.6754,557,529522.6780076018,3903045.085877415
72157,35.2749,-92.5457,1508,541316.6498504708,3903623.7178214327
72160,34.4854,-91.5487,9422,633262.4299842841,3816934.0274859904
72165,35.5762,-91.4539,77,640093.5914418614,3938044.335182297
72166,34.0893,-91.2437,229,662030.089997426,3773449.6085245665
72167,34.4508,-92.6547,1634,531718.3415719222,3812195.694454713
72168,34.4414,-91.9163,1903,599558.8952752483,3811631.832160984
72169,35.3844,-91.2232,111,661382.641774948,3917122.1817574184
72170,34.5772,-91.4633,199,640949.9387002997,3827230.640974924
72173,35.0719,-92.1832,9888,574469.9594920588,3881321.569822886
72175,34.3936,-91.7549,246,614452.5324323208,3806501.504534941
72176,34.9532,-91.9004,9418,600399.5517307849,3868405.130506142
72178,35.2032,-91.6064,40,626857.3617672507,3896467.0264623775
72179,35.5106,-91.8648,425,602943.4892297254,3930261.4594614846
72180,34.5338,-92.2089,90,572597.0547410602,3821629.370388228
72181,35.1645,-92.453,52,549814.8121165712,3891422.6887284755
72182,34.4291,-92.0599,68,586378.6392154987,3810136.0788137293
72183,34.6012,-92.1938,912,573923.0990172067,3829114.458494725
72199,34.8272,-92.2847,61,565409.8265880942,3854113.662782341
72201,34.7483,-92.2819,961,565728.4433699589,3845365.846180986
72202,34.7363,-92.2741,10340,566452.0074891874,3844040.238729049
72204,34.7269,-92.344,31564,560059.7567109049,3842953.8636472924
72205,34.751,-92.3455,22888,559905.0254971323,3845625.5139793907
72206,34.6836,-92.2776,22974,566173.5560383078,3838193.8160371324
72207,34.7721,-92.3565,11036,558883.2190286628,3847958.8829394747
72209,34.6725,-92.3529,31641,559283.6969069025,3836915.993477934
72210,34.7076,-92.466,16348,548901.3399880944,3840747.5530709224
72211,34.7413,-92.4222,24338,552890.9268754546,3844506.8118366497
72212,34.7871,-92.4222,12612,552861.7209949102,3849585.7514612824
72223,34.7902,-92.5044,25465,545339.6457371268,3849889.330277913
72227,34.7757,-92.3724,11090,557425.7807400592,3848348.898213522
72301,35.1484,-90.1779,24479,757090.8289121496,3893147.0189869124
72311,34.7195,-90.8969,90,692579.2668142077,3843950.992174524
72313,35.5365,-90.1268,15,760497.1874941088,3936339.658984957
72315,35.9273,-89.919,20311,777979.9136342297,3980272.9003148717
72320,34.8548,-90.5377,1625,725109.3635027981,3859706.513488193
72322,35.0562,-90.8288,87,698006.2904636727,3881430.95954351
72324,35.3991,-90.7613,2097,703305.3909471858,3919604.649014164
72325,35.3093,-90.2362,22,751281.2385599136,3910848.6883457843
72326,35.0881,-90.8895,2231,692394.8511220478,3884850.533997735
72327,35.2119,-90.3351,1407,742577.5180220669,3899796.5448352075
72328,34.1335,-90.9751,50,686716.5984024948,3778810.1797691206
72329,35.6253,-90.0138,4,770446.1808931816,3946497.3782359767
72330,35.5954,-90.2157,524,752250.1528433901,3942643.0338089853
72331,35.2799,-90.4503,2409,731894.973367033,3907064.903840924
72332,35.1042,-90.3133,74,744885.2579030414,3887901.7422087
72333,34.3118,-90.8939,424,693796.3030108095,3798736.945692395
72335,35.0091,-90.7886,16624,701788.8298747408,3876286.971042626
72338,35.4591,-90.1884,75,755155.6683746208,3927590.9813077617
72339,35.4057,-90.2714,116,747785.1212035296,3921454.9994795118
72340,34.9358,-91.0292,56,679991.4283423142,3867696.688031321
72341,34.8838,-90.7666,197,704107.1596421953,3862432.8441852145
72342,34.5325,-90.6298,3977,717529.926492177,3823752.525840857
72346,35.0973,-90.4586,486,731658.0532731875,3886788.4948026994
72347,35.3995,-90.9823,592,683231.6808303876,3919216.9238096136
72348,34.9454,-90.4741,2006,730671.4572251097,3869901.7158044246
72350,35.5052,-90.1478,966,758693.2414460129,3932811.5480078408
72351,35.6737,-90.0963,784,762813.6837729684,3951643.6042663804
72352,34.7697,-90.7552,30,705432.5064461974,3849799.846334269
72353,34.3286,-90.9652,71,687197.1584893861,3800466.5032217517
72354,35.6069,-90.3359,2088,741323.1854076923,3943617.2417596914
72355,34.5979,-90.7523,2117,706123.5699006726,3830749.6015698235
72358,35.7608,-89.922,1565,778290.9212592561,3961789.112037938
72359,35.0252,-90.7086,405,709049.089268593,3878237.5775282746
72360,34.7759,-90.7785,5301,703284.6172757595,3850440.1316919336
72364,35.2077,-90.1989,16394,754991.7773390128,3899671.916225428
72365,35.5349,-90.4194,2817,733967.2141422542,3935427.580073058
72366,34.5485,-90.9413,1729,688900.4451350815,3824900.365103477
72367,34.2198,-90.9504,60,688802.1347250079,3788426.973503103
72368,34.803,-91.006,939,682403.7500357457,3853008.8804827915
72369,34.4542,-90.7684,8,704998.9011582487,3814777.911318393
72370,35.7019,-89.9798,7717,773264.8670253064,3955090.8974055243
72372,34.9663,-90.9049,1563,691274.4402600355,3871310.574802942
72373,35.2586,-90.5564,974,722301.4086189879,3904458.9209437636
72374,34.5394,-90.8813,716,694427.9373075529,3824004.923471001
72376,35.0834,-90.255,1781,750264.1225650805,3885739.156079808
72377,35.674,-90.3401,23,740741.1177262659,3951051.459928144
72379,34.0665,-91.0071,33,683910.381870491,3771321.463467079
72383,34.4762,-91.0187,20,681954.5775410387,3816739.4083177326
72384,35.3439,-90.2978,761,745574.4773918381,3914532.7635715846
72386,35.4865,-90.3519,1600,740232.6916337628,3930220.3160899207
72387,35.3245,-90.7712,21,702592.579606445,3911308.8959715106
72389,34.3466,-90.8869,241,694360.2128640292,3802610.0478058346
72390,34.5496,-90.6545,7351,715218.5250133602,3825596.3562556542
72391,35.6831,-90.2626,33,747728.9958688654,3952253.9577456885
72392,34.9207,-91.1086,395,672770.6299638186,3865881.8257431523
72394,35.0592,-90.6293,425,716195.530206476,3882178.2423610175
72395,35.566,-90.0427,947,768025.9351065208,3939838.569687699
72396,35.233,-90.793,12898,700836.6033248219,3901114.517834401
72401,35.833,-90.6965,43127,708063.5907967039,3967875.255660873
72404,35.7792,-90.766,29344,701921.1976553559,3961761.1771199945
72405,35.7792,-90.766,17109,701921.1976553559,3961761.1771199945
72410,35.9423,-91.081,421,673090.9611961863,3979250.506654097
72411,35.7456,-90.5507,2406,721477.9957934541,3958498.8487239904
72412,36.1281,-90.6914,571,707748.8926776601,4000625.2125850315
72413,36.2844,-90.8538,578,692748.6210621633,4017630.2836562293
72414,35.8368,-90.4005,390,734794.0645949312,3968967.108568982
72415,36.1149,-91.1176,1244,669419.1773872082,3998333.359229439
72416,35.9086,-90.7848,5661,699896.5105172,3976077.954207392
72417,35.9165,-90.5762,5720,718701.8992475845,3977401.6733211395
72419,35.759,-90.3358,1601,740874.2116982774,3960492.5833758046
72421,35.8301,-90.941,547,685982.7097224783,3967061.0353231407
72422,36.4155,-90.587,4377,716350.4669925284,4032740.4810199807
72424,36.3897,-90.7231,61,704213.2646591519,4029581.3255383824
72425,36.1995,-90.7345,375,703684.8095928764,4008455.285767126
72426,35.8554,-90.0418,179,767138.9584661103,3971951.9017597483
72427,35.864,-90.9428,109,685740.9902947685,3970818.291900683
72428,35.7337,-90.1838,77,754700.8639910831,3958069.948315685
72429,35.514,-90.955,311,685448.1138359837,3931969.110455443
72430,36.3348,-90.2253,381,749045.0600733367,4024658.314473049
72431,35.6498,-91.074,319,674360.6288173378,3946815.688304973
72432,35.5722,-90.7038,6135,708081.1353307382,3938927.183105231
72433,36.0326,-90.9715,2708,682760.4690904123,3989467.8497751188
72434,36.1976,-91.1854,1984,663144.9400322031,4007391.5592612755
72435,36.3176,-90.599,289,715544.411683111,4021851.5663769417
72436,36.2359,-90.4811,936,726366.5746071895,4013056.1306433985
72437,35.8171,-90.4423,3486,731074.919661851,3966681.891542278
72438,35.9332,-90.1955,2399,753007.6203379204,3980174.859880878
72440,35.9813,-91.2676,245,656181.381235021,3983261.8290752657
72441,36.437,-90.3837,67,734517.3156314368,4035601.370032432
72442,35.8439,-90.1806,4859,754638.2096272641,3970305.3439462995
72443,36.1951,-90.3837,2991,735243.6724421094,4008761.284320945
72444,36.4386,-90.8749,1742,690477.0148135043,4034696.051667106
72445,35.9728,-91.0235,82,678209.4488929724,3982737.550645338
72447,35.9002,-90.3437,1798,739734.3332857655,3976139.2233680706
72449,36.1797,-90.8241,192,695677.198405797,4006074.101712965
72450,36.06,-90.5251,39945,722909.2339534011,3993438.240820244
72453,36.283,-90.6702,177,709243.977127797,4017856.36903112
72454,36.387,-90.1926,4857,751812.3750938697,4030535.2886163737
72455,36.2829,-90.9968,13328,679907.7047466418,4017188.5089983884
72456,36.4317,-90.2751,595,744270.6536130526,4035283.029980621
72457,36.0865,-91.0673,150,674009.4260459152,3995271.657372095
72458,36.08,-91.1482,624,666738.575835655,3994408.8306139456
72459,36.2029,-91.2593,1310,656489.6350802251,4007857.718015926
72460,36.3104,-91.2094,738,660755.6177316295,4019865.0037646485
72461,36.2672,-90.2702,3499,745225.8398186517,4017042.7274488206
72462,36.3744,-90.7676,375,700260.7390495568,4027790.5978533896
72464,36.4534,-90.1454,52,755828.9370090927,4038027.485530981
72466,36.0908,-91.2745,1461,655343.9941809429,3995397.7304143147
72467,35.8422,-90.6735,609,710117.1473049291,3968945.0847098003
72469,35.9673,-91.2935,1115,653873.3757318488,3981667.6303897663
72470,36.4536,-90.7281,278,703597.7541643397,4036660.359727508
72471,35.8274,-91.1264,986,669239.8837679245,3966424.9207278015
72472,35.5882,-90.562,9164,720889.5000679664,3941011.278194947
72473,35.7307,-91.2003,2196,662760.9380444426,3955572.875126019
72476,36.0244,-90.9288,7065,686627.4495867095,3988639.1708540143
72478,36.4803,-91.0515,390,674552.5748939577,4038987.93345336
72479,35.6291,-90.9289,1269,687546.692185905,3944786.604554016
72482,36.2453,-91.3792,1302,645631.0180260325,4012374.4145891145
72501,35.7826,-91.6352,26444,623346.6209772163,3960695.132191094
72512,36.2025,-91.7553,2507,611897.0379668224,4007126.992888695
72513,36.2201,-91.6421,2873,622046.7994205635,4009215.8718914473
72515,36.2901,-92.055,60,584858.7373531641,4016539.7812190037
72517,36.1358,-91.9513,361,594356.145617781,3999520.0768433465
72519,36.1202,-92.1867,3243,573190.1556816513,3997586.7471694974
72520,36.4025,-91.7262,267,614221.1571359847,4029346.6601284663
72521,35.9517,-91.5444,4989,631274.1435668807,3979570.422268864
72522,35.8184,-91.4387,393,641043.7131103118,3964931.445258825
72523,35.6414,-91.8333,900,605628.2447682584,3944802.3827751908
72524,35.8184,-91.3375,369,650186.6440391457,3965082.0138583924
72526,35.8729,-91.754,267,612481.740055859,3970568.120387249
72527,35.7411,-91.6985,524,617686.5499851177,3956014.1278970498
72528,36.2229,-92.1177,203,579296.1777413646,4009032.5855117613
72529,36.3011,-91.5281,4806,632157.1172760102,4018350.797244
72530,35.6616,-91.9398,1853,595961.6298040474,3946933.6466819644
72531,36.3238,-92.0934,792,581375.3945331813,4020244.955574216
72532,36.0855,-91.598,1554,626226.2825152156,3994341.4348601997
72533,35.992,-92.2182,367,570469.5736192481,3983343.6871731295
72534,35.6023,-91.7341,1302,614665.6785171919,3940576.671005652
72536,36.1703,-91.776,402,610081.1035610167,4003531.498004885
72537,36.4618,-92.2284,828,569135.3885052423,4035447.4659354277
72538,36.4364,-92.0995,422,580711.4057716206,4032730.08258053
72539,36.2942,-91.7474,371,612475.7609901729,4017308.1671919776
72540,35.9266,-91.9103,118,598304.861729332,3976355.914676122
72542,36.3227,-91.411,3681,642632.5664356011,4020913.2759546624
72543,35.5103,-92.0392,12175,587128.1449286551,3930060.1348395734
72544,36.4105,-92.1951,565,572166.6089853126,4029781.3599099233
72546,35.5816,-91.9305,121,596899.9079326554,3938069.6575300195
72550,35.7177,-91.7414,876,613840.4658228701,3953368.007820883
72553,35.6941,-91.4753,133,637951.5623090534,3951091.632084188
72554,36.4076,-91.5757,2749,627708.8713472129,4030101.0321823414
72555,35.7756,-91.8718,228,601971.3724408913,3959646.644688835
72556,36.0635,-91.9079,3362,598351.2524421295,3991543.3929963103
72560,35.8208,-92.0389,8834,586818.4977045108,3964499.033136252
72561,35.9759,-91.785,788,609540.93624647,3981957.7632550756
72562,35.7118,-91.4394,2208,641168.75673978,3953106.000164431
72564,35.6131,-91.4703,474,638543.8378833057,3942114.0694738342
72565,36.2114,-91.9258,885,596557.7664718756,4007930.985176313
72566,36.1677,-92.1073,542,580287.2354386218,4002918.228222678
72567,35.8265,-91.8958,278,599738.4116845303,3965267.6356754224
72568,35.5893,-91.632,1698,623934.5261084826,3939258.5239339387
72569,36.0767,-91.4793,410,636929.2079880353,3993525.8568792343
72571,35.6638,-91.534,393,632690.298604542,3947649.845850159
72572,35.8781,-91.3004,189,653423.4074860585,3971761.940281476
72573,36.0688,-91.791,383,608872.0722955429,3992255.759967399
72576,36.3766,-91.8759,3934,600830.5127382833,4026306.8886196776
72577,36.0664,-91.642,727,622294.1727813816,3992166.542556688
72578,36.4747,-91.8891,150,599521.144543586,4037175.2982526436
72579,35.7545,-91.5073,1457,634954.1217593058,3957746.8012163234
72581,35.547,-91.9704,965,593324.8320999893,3934193.5509886597
72583,36.3924,-91.9932,1678,590290.2200217481,4027943.4737096904
72584,36.163,-91.8471,589,603696.0309780621,4002643.4541684883
72585,36.1865,-92.0088,221,589125.0424350905,4005089.5404713904
72587,36.2345,-91.8154,54,606450.5097937125,4010608.956183305
72601,36.2417,-93.1062,30483,490457.73707965726,4010762.2862486546
72611,36.2998,-93.2792,1639,474931.9255592871,4017237.6481288285
72615,36.3083,-93.0321,24,497118.2058616071,4018144.78946455
72616,36.3519,-93.5587,10625,449870.11837645987,4023125.332183378
72617,36.0068,-92.3917,206,554820.246612757,3984873.75554439
72619,36.371,-92.5938,1941,536437.6891952127,4025175.649217588
72623,36.4724,-92.3296,689,560059.5553702813,4036555.4615316433
72624,36.0979,-93.3099,368,472103.9701714344,3994851.5311617525
72626,36.2712,-92.5354,1141,541729.5935940153,4014129.274157135
72628,35.853,-93.3174,769,471340.45111910277,3967690.6998172756
